mp_identifier;mention_id;relation;description;pos;term_id;dep_rel;constituent_head
../output_newsreader_coreferenced/nrc//a3954551t_213;t_212;label;een;det;t_212;head;t_212
../output_newsreader_coreferenced/nrc//a3954551t_213;t_213;label;steek_wagen;noun;t_213;head;t_213
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;gooien;verb;t_227;head;t_227
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;hij;pron;t_211;hd/su;t_211
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;door;prep;t_214;hd/ld;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;raam;noun;t_216;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;het;det;t_215;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;van;prep;t_217;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;touringcar;noun;t_219;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;een;det;t_218;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;met;prep;t_220;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;daarin;pp;t_221;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;bekend;adj;t_222;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;van;prep;t_223;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;Rus;noun;t_225;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_213;t_227;undergoer;de;det;t_224;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_78;t_77;label;zijn;det;t_77;head;t_77
../output_newsreader_coreferenced/nrc//a3954551t_78;t_78;label;pensioen;noun;t_78;head;t_78
../output_newsreader_coreferenced/nrc//a3954551t_78;t_107;label;zijn;det;t_107;head;t_107
../output_newsreader_coreferenced/nrc//a3954551t_78;t_108;label;carrière;noun;t_108;head;t_108
../output_newsreader_coreferenced/nrc//a3954551t_78;t_340;label;zijn;det;t_340;head;t_340
../output_newsreader_coreferenced/nrc//a3954551t_78;t_342;label;duel;noun;t_342;head;t_342
../output_newsreader_coreferenced/nrc//a3954551t_78;t_198;label;zijn;det;t_198;head;t_198
../output_newsreader_coreferenced/nrc//a3954551t_78;t_200;label;gevecht;noun;t_200;head;t_200
../output_newsreader_coreferenced/nrc//a3954551t_78;t_127;label;zijn;det;t_127;head;t_127
../output_newsreader_coreferenced/nrc//a3954551t_78;t_128;label;besluit;noun;t_128;head;t_128
../output_newsreader_coreferenced/nrc//a3954551t_78;t_335;label;die;det;t_335;head;t_335
../output_newsreader_coreferenced/nrc//a3954551t_78;t_336;label;nederlaag;noun;t_336;head;t_336
../output_newsreader_coreferenced/nrc//a3954551t_78;t_341;property;laat;adj;t_341;head;t_341
../output_newsreader_coreferenced/nrc//a3954551t_78;t_199;property;laat;adj;t_199;head;t_199
../output_newsreader_coreferenced/nrc//a3954551t_78;t_201;property;met;prep;t_201;head;t_201
../output_newsreader_coreferenced/nrc//a3954551t_78;t_201;property;Chabib;name;t_202;constituent;t_201
../output_newsreader_coreferenced/nrc//a3954551t_78;t_201;property;Noermagomedov;name;t_203;constituent;t_201
../output_newsreader_coreferenced/nrc//a3954551t_78;t_204;property;in;prep;t_204;head;t_204
../output_newsreader_coreferenced/nrc//a3954551t_78;t_204;property;oktober;noun;t_205;constituent;t_204
../output_newsreader_coreferenced/nrc//a3954551t_78;t_129;property;om;comp;t_129;head;t_129
../output_newsreader_coreferenced/nrc//a3954551t_78;t_129;property;te;comp;t_130;constituent;t_129
../output_newsreader_coreferenced/nrc//a3954551t_78;t_129;property;stoppen;verb;t_131;constituent;t_129
../output_newsreader_coreferenced/nrc//a3954551t_78;t_337;property;tegen;prep;t_337;head;t_337
../output_newsreader_coreferenced/nrc//a3954551t_78;t_337;property;Chabib;name;t_338;constituent;t_337
../output_newsreader_coreferenced/nrc//a3954551t_78;t_337;property;Noermagomedov;name;t_339;constituent;t_337
../output_newsreader_coreferenced/nrc//a3954551t_78;t_343;property;duel;verb;t_342;head;t_343
../output_newsreader_coreferenced/nrc//a3954551t_78;t_343;property;zijn;det;t_340;constituent;t_343
../output_newsreader_coreferenced/nrc//a3954551t_78;t_343;property;laat;adj;t_341;constituent;t_343
../output_newsreader_coreferenced/nrc//a3954551t_78;t_75;van-rol;aankondiging;noun;t_75;head;t_75
../output_newsreader_coreferenced/nrc//a3954551t_78;t_75;van-rol;de;det;t_74;hd/det;t_74
../output_newsreader_coreferenced/nrc//a3954551t_78;t_110;undergoer;beëindigen;verb;t_110;head;t_110
../output_newsreader_coreferenced/nrc//a3954551t_78;t_110;undergoer;in;prep;t_101;hd/mod;t_101
../output_newsreader_coreferenced/nrc//a3954551t_78;t_110;undergoer;april;noun;t_102;constituent;t_101
../output_newsreader_coreferenced/nrc//a3954551t_78;t_110;undergoer;2016;noun;t_103;constituent;t_101
../output_newsreader_coreferenced/nrc//a3954551t_78;t_110;undergoer;hij;pron;t_105;hd/su;t_105
../output_newsreader_coreferenced/nrc//a3954551t_78;t_196;naar-rol;aanloop;noun;t_196;head;t_196
../output_newsreader_coreferenced/nrc//a3954551t_78;t_196;naar-rol;de;det;t_195;hd/det;t_195
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;bekend_maken;verb;t_132;head;t_132
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;die;pron;t_126;hd/su;t_126
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;bekend_maken;verb;t_132;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;die;pron;t_126;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;besluit;noun;t_128;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;zijn;det;t_127;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;om;comp;t_129;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;te;comp;t_130;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;stoppen;verb;t_131;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;via;prep;t_133;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;Twitter;name;t_134;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;via;prep;t_133;hd/mod;t_133
../output_newsreader_coreferenced/nrc//a3954551t_78;t_132;undergoer;Twitter;name;t_134;constituent;t_133
../output_newsreader_coreferenced/nrc//a3954551t_75;t_74;label;de;det;t_74;head;t_74
../output_newsreader_coreferenced/nrc//a3954551t_75;t_75;label;aankondiging;noun;t_75;head;t_75
../output_newsreader_coreferenced/nrc//a3954551t_75;t_76;property;van;prep;t_76;head;t_76
../output_newsreader_coreferenced/nrc//a3954551t_75;t_76;property;pensioen;noun;t_78;constituent;t_76
../output_newsreader_coreferenced/nrc//a3954551t_75;t_76;property;zijn;det;t_77;constituent;t_76
../output_newsreader_coreferenced/nrc//a3954551t_75;t_81;agent;hebben;verb;t_81;head;t_81
../output_newsreader_coreferenced/nrc//a3954551t_75;t_81;agent;te;comp;t_79;hd/svp;t_79
../output_newsreader_coreferenced/nrc//a3954551t_75;t_81;agent;maken;verb;t_80;constituent;t_79
../output_newsreader_coreferenced/nrc//a3954551t_75;t_81;agent;met;prep;t_82;hd/pc;t_82
../output_newsreader_coreferenced/nrc//a3954551t_75;t_81;agent;onderzoek;noun;t_85;constituent;t_82
../output_newsreader_coreferenced/nrc//a3954551t_75;t_81;agent;het;det;t_83;constituent;t_82
../output_newsreader_coreferenced/nrc//a3954551t_75;t_81;agent;strafrechtelijk;adj;t_84;constituent;t_82
../output_newsreader_coreferenced/nrc//a3954551t_72;t_72;label;Times;name;t_72;head;t_72
../output_newsreader_coreferenced/nrc//a3954551t_72;t_16;label;Times;name;t_16;head;t_16
../output_newsreader_coreferenced/nrc//a3954551t_188;t_188;label;McGregor;name;t_188;head;t_188
../output_newsreader_coreferenced/nrc//a3954551t_188;t_137;label;één;pron;t_137;head;t_137
../output_newsreader_coreferenced/nrc//a3954551t_188;t_370;label;McGregor;name;t_370;head;t_370
../output_newsreader_coreferenced/nrc//a3954551t_188;t_211;label;hij;pron;t_211;head;t_211
../output_newsreader_coreferenced/nrc//a3954551t_188;t_88;label;de;det;t_88;head;t_88
../output_newsreader_coreferenced/nrc//a3954551t_188;t_90;label;McGregor;name;t_90;head;t_90
../output_newsreader_coreferenced/nrc//a3954551t_188;t_285;label;McGregor;name;t_285;head;t_285
../output_newsreader_coreferenced/nrc//a3954551t_188;t_207;label;McGregor;name;t_207;head;t_207
../output_newsreader_coreferenced/nrc//a3954551t_188;t_4;label;McGregor;name;t_4;head;t_4
../output_newsreader_coreferenced/nrc//a3954551t_188;t_326;label;McGregor;name;t_326;head;t_326
../output_newsreader_coreferenced/nrc//a3954551t_188;t_329;label;ik;pron;t_329;head;t_329
../output_newsreader_coreferenced/nrc//a3954551t_188;t_121;label;een;det;t_121;head;t_121
../output_newsreader_coreferenced/nrc//a3954551t_188;t_122;label;gevecht;noun;t_122;head;t_122
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;label;die;pron;t_126;head;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_124;label;McGregor;name;t_124;head;t_124
../output_newsreader_coreferenced/nrc//a3954551t_188;t_331;label;me;pron;t_331;head;t_331
../output_newsreader_coreferenced/nrc//a3954551t_188;t_25;label;hij;pron;t_25;head;t_25
../output_newsreader_coreferenced/nrc//a3954551t_188;t_382;label;McGregor;name;t_382;head;t_382
../output_newsreader_coreferenced/nrc//a3954551t_188;t_54;label;McGregor;name;t_54;head;t_54
../output_newsreader_coreferenced/nrc//a3954551t_188;t_138;property;van;prep;t_138;head;t_138
../output_newsreader_coreferenced/nrc//a3954551t_188;t_138;property;naam;noun;t_141;constituent;t_138
../output_newsreader_coreferenced/nrc//a3954551t_188;t_138;property;de;det;t_139;constituent;t_138
../output_newsreader_coreferenced/nrc//a3954551t_188;t_138;property;groot;adj;t_140;constituent;t_138
../output_newsreader_coreferenced/nrc//a3954551t_188;t_138;property;binnen;prep;t_142;constituent;t_138
../output_newsreader_coreferenced/nrc//a3954551t_188;t_138;property;Ultimate;name;t_144;constituent;t_138
../output_newsreader_coreferenced/nrc//a3954551t_188;t_138;property;Fighting;name;t_145;constituent;t_138
../output_newsreader_coreferenced/nrc//a3954551t_188;t_138;property;Championship;name;t_146;constituent;t_138
../output_newsreader_coreferenced/nrc//a3954551t_188;t_138;property;de;det;t_143;constituent;t_138
../output_newsreader_coreferenced/nrc//a3954551t_188;t_138;property;ufc;noun;t_148;constituent;t_138
../output_newsreader_coreferenced/nrc//a3954551t_188;t_152;property;competitie;noun;t_152;head;t_152
../output_newsreader_coreferenced/nrc//a3954551t_188;t_152;property;de;det;t_151;constituent;t_152
../output_newsreader_coreferenced/nrc//a3954551t_188;t_152;property;waarbinnen;pp;t_153;constituent;t_152
../output_newsreader_coreferenced/nrc//a3954551t_188;t_152;property;worden;verb;t_156;constituent;t_152
../output_newsreader_coreferenced/nrc//a3954551t_188;t_152;property;MMA_wedstrijd;noun;t_155;constituent;t_152
../output_newsreader_coreferenced/nrc//a3954551t_188;t_152;property;de;det;t_154;constituent;t_152
../output_newsreader_coreferenced/nrc//a3954551t_188;t_152;property;houden;verb;t_157;constituent;t_152
../output_newsreader_coreferenced/nrc//a3954551t_188;t_136;property;McGregor;verb;t_124;head;t_136
../output_newsreader_coreferenced/nrc//a3954551t_188;t_136;property;die;pron;t_126;constituent;t_136
../output_newsreader_coreferenced/nrc//a3954551t_188;t_136;property;bekend_maken;verb;t_132;constituent;t_136
../output_newsreader_coreferenced/nrc//a3954551t_188;t_136;property;besluit;noun;t_128;constituent;t_136
../output_newsreader_coreferenced/nrc//a3954551t_188;t_136;property;zijn;det;t_127;constituent;t_136
../output_newsreader_coreferenced/nrc//a3954551t_188;t_136;property;om;comp;t_129;constituent;t_136
../output_newsreader_coreferenced/nrc//a3954551t_188;t_136;property;te;comp;t_130;constituent;t_136
../output_newsreader_coreferenced/nrc//a3954551t_188;t_136;property;stoppen;verb;t_131;constituent;t_136
../output_newsreader_coreferenced/nrc//a3954551t_188;t_136;property;via;prep;t_133;constituent;t_136
../output_newsreader_coreferenced/nrc//a3954551t_188;t_136;property;Twitter;name;t_134;constituent;t_136
../output_newsreader_coreferenced/nrc//a3954551t_188;t_89;property;30_jarig;adj;t_89;head;t_89
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;property;bekend_maken;verb;t_132;head;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;property;die;pron;t_126;constituent;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;property;bekend_maken;verb;t_132;constituent;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;property;besluit;noun;t_128;constituent;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;property;zijn;det;t_127;constituent;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;property;om;comp;t_129;constituent;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;property;te;comp;t_130;constituent;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;property;stoppen;verb;t_131;constituent;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;property;via;prep;t_133;constituent;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;property;Twitter;name;t_134;constituent;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;property;die;pron;t_126;head;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;property;bekend_maken;verb;t_132;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;property;die;pron;t_126;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;property;besluit;noun;t_128;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;property;zijn;det;t_127;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;property;om;comp;t_129;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;property;te;comp;t_130;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;property;stoppen;verb;t_131;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;property;via;prep;t_133;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_126;property;Twitter;name;t_134;constituent;t_126
../output_newsreader_coreferenced/nrc//a3954551t_188;t_189;rondom-rol;zijn;verb;t_189;head;t_189
../output_newsreader_coreferenced/nrc//a3954551t_188;t_189;rondom-rol;het;det;t_190;hd/su;t_190
../output_newsreader_coreferenced/nrc//a3954551t_188;t_189;rondom-rol;nooit;adv;t_191;hd/mod;t_191
../output_newsreader_coreferenced/nrc//a3954551t_188;t_189;rondom-rol;stil;adj;t_192;hd/predc;t_192
../output_newsreader_coreferenced/nrc//a3954551t_188;t_368;van-rol;team;noun;t_368;head;t_368
../output_newsreader_coreferenced/nrc//a3954551t_188;t_368;van-rol;de;det;t_367;hd/det;t_367
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;hebben;verb;t_226;head;t_226
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;gooien;verb;t_227;hd/vc;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;hij;pron;t_211;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;steek_wagen;noun;t_213;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;een;det;t_212;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;door;prep;t_214;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;raam;noun;t_216;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;het;det;t_215;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;van;prep;t_217;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;touringcar;noun;t_219;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;een;det;t_218;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;met;prep;t_220;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;daarin;pp;t_221;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;bekend;adj;t_222;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;van;prep;t_223;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;Rus;noun;t_225;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_226;agent;de;det;t_224;constituent;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;gooien;verb;t_227;head;t_227
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;steek_wagen;noun;t_213;hd/obj1;t_213
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;een;det;t_212;constituent;t_213
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;door;prep;t_214;hd/ld;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;raam;noun;t_216;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;het;det;t_215;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;van;prep;t_217;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;touringcar;noun;t_219;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;een;det;t_218;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;met;prep;t_220;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;daarin;pp;t_221;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;bekend;adj;t_222;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;van;prep;t_223;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;Rus;noun;t_225;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_227;agent;de;det;t_224;constituent;t_214
../output_newsreader_coreferenced/nrc//a3954551t_188;t_92;agent;stoppen;verb;t_92;head;t_92
../output_newsreader_coreferenced/nrc//a3954551t_188;t_92;agent;echt;adj;t_91;hd/mod;t_91
../output_newsreader_coreferenced/nrc//a3954551t_188;t_92;agent;met;prep;t_93;hd/pc;t_93
../output_newsreader_coreferenced/nrc//a3954551t_188;t_92;agent;MMA;name;t_94;constituent;t_93
../output_newsreader_coreferenced/nrc//a3954551t_188;t_283;van-rol;bericht;noun;t_283;head;t_283
../output_newsreader_coreferenced/nrc//a3954551t_188;t_283;van-rol;het;det;t_282;hd/det;t_282
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;op_pakken;verb;t_208;head;t_208
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;in;prep;t_194;hd/mod;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;aanloop;noun;t_196;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;de;det;t_195;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;naar;prep;t_197;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;gevecht;noun;t_200;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;zijn;det;t_198;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;laat;adj;t_199;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;met;prep;t_201;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;Chabib;name;t_202;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;Noermagomedov;name;t_203;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;in;prep;t_204;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;oktober;noun;t_205;constituent;t_194
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;omdat;comp;t_210;hd/mod;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;hebben;verb;t_226;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;hij;pron;t_211;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;gooien;verb;t_227;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;steek_wagen;noun;t_213;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;een;det;t_212;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;door;prep;t_214;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;raam;noun;t_216;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;het;det;t_215;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;van;prep;t_217;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;touringcar;noun;t_219;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;een;det;t_218;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;met;prep;t_220;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;daarin;pp;t_221;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;bekend;adj;t_222;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;van;prep;t_223;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;Rus;noun;t_225;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_208;undergoer;de;det;t_224;constituent;t_210
../output_newsreader_coreferenced/nrc//a3954551t_188;t_324;van-rol;gevecht;noun;t_324;head;t_324
../output_newsreader_coreferenced/nrc//a3954551t_188;t_324;van-rol;het;det;t_322;hd/det;t_322
../output_newsreader_coreferenced/nrc//a3954551t_188;t_324;van-rol;laat;adj;t_323;hd/mod;t_323
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;voor_stellen;verb;t_333;head;t_333
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;me;pron;t_331;hd/se;t_331
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;niet;adv;t_332;hd/mod;t_332
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;dat;comp;t_334;hd/vc;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;zijn;verb;t_343;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;nederlaag;noun;t_336;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;die;det;t_335;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;tegen;prep;t_337;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;Chabib;name;t_338;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;Noermagomedov;name;t_339;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;duel;noun;t_342;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;zijn;det;t_340;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;agent;laat;adj;t_341;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_119;aan-rol;mee_doen;verb;t_119;head;t_119
../output_newsreader_coreferenced/nrc//a3954551t_188;t_119;aan-rol;vervolgens;adv;t_113;hd/mod;t_113
../output_newsreader_coreferenced/nrc//a3954551t_188;t_119;aan-rol;keer;noun;t_116;hd/mod;t_116
../output_newsreader_coreferenced/nrc//a3954551t_188;t_119;aan-rol;nog;adv;t_114;constituent;t_116
../output_newsreader_coreferenced/nrc//a3954551t_188;t_119;aan-rol;drie;num;t_115;constituent;t_116
../output_newsreader_coreferenced/nrc//a3954551t_188;t_119;aan-rol;mee;part;t_117;hd/svp;t_117
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;agent;bekend_maken;verb;t_132;head;t_132
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;agent;besluit;noun;t_128;hd/obj1;t_128
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;agent;zijn;det;t_127;constituent;t_128
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;agent;om;comp;t_129;constituent;t_128
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;agent;te;comp;t_130;constituent;t_128
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;agent;stoppen;verb;t_131;constituent;t_128
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;agent;via;prep;t_133;hd/mod;t_133
../output_newsreader_coreferenced/nrc//a3954551t_188;t_132;agent;Twitter;name;t_134;constituent;t_133
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;voor_stellen;verb;t_333;head;t_333
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;ik;pron;t_329;hd/su;t_329
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;niet;adv;t_332;hd/mod;t_332
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;dat;comp;t_334;hd/vc;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;zijn;verb;t_343;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;nederlaag;noun;t_336;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;die;det;t_335;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;tegen;prep;t_337;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;Chabib;name;t_338;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;Noermagomedov;name;t_339;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;duel;noun;t_342;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;zijn;det;t_340;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_333;undergoer;laat;adj;t_341;constituent;t_334
../output_newsreader_coreferenced/nrc//a3954551t_188;t_26;agent;stoppen;verb;t_26;head;t_26
../output_newsreader_coreferenced/nrc//a3954551t_188;t_26;agent;met;prep;t_27;hd/pc;t_27
../output_newsreader_coreferenced/nrc//a3954551t_188;t_26;agent;vecht_sport;noun;t_29;constituent;t_27
../output_newsreader_coreferenced/nrc//a3954551t_188;t_26;agent;de;det;t_28;constituent;t_27
../output_newsreader_coreferenced/nrc//a3954551t_188;t_26;agent;MMA;name;t_30;constituent;t_27
../output_newsreader_coreferenced/nrc//a3954551t_188;t_26;agent;mixed;noun;t_32;constituent;t_27
